ENSCAFG00000011069	GJA5
ENSCAFG00000011071	GJA8
ENSCAFG00000011110	ENSCAFG00000011110
ENSCAFG00000011153	ENSCAFG00000011153
ENSCAFG00000011178	CD160
ENSCAFG00000011319	PIAS3
ENSCAFG00000024445	ENSCAFG00000024445
ENSCAFG00000011257	POLR3C
ENSCAFG00000011285	NUDT17
ENSCAFG00000011331	ANKRD35
ENSCAFG00000011346	ITGA10
ENSCAFG00000011357	PEX11B
ENSCAFG00000043763	ENSCAFG00000043763
ENSCAFG00000023172	RBM8A
ENSCAFG00000011371	LIX1L
ENSCAFG00000011378	ANKRD34A
ENSCAFG00000030647	POLR3GL
ENSCAFG00000011405	TXNIP
ENSCAFG00000011418	HJV
ENSCAFG00000046469	ENSCAFG00000046469
ENSCAFG00000023625	ENSCAFG00000023625
ENSCAFG00000029779	ENSCAFG00000029779
ENSCAFG00000011504	FCGR1A
ENSCAFG00000030731	HIST2H2BF
ENSCAFG00000041871	HIST2H3C
ENSCAFG00000024573	ENSCAFG00000024573
ENSCAFG00000024443	ENSCAFG00000024443
ENSCAFG00000043458	HIST2H2AA3
ENSCAFG00000045037	HIST2H2BE
ENSCAFG00000049795	ENSCAFG00000049795
ENSCAFG00000046411	HIST2H2AB
ENSCAFG00000046093	BOLA1
ENSCAFG00000011588	SV2A
ENSCAFG00000011617	SF3B4
ENSCAFG00000011652	MTMR11
ENSCAFG00000011671	OTUD7B
ENSCAFG00000011714	VPS45
ENSCAFG00000011742	PLEKHO1
ENSCAFG00000011748	ANP32E
ENSCAFG00000011777	APH1A
ENSCAFG00000011762	CA14
ENSCAFG00000046588	C1orf54
ENSCAFG00000011804	CIART
ENSCAFG00000011810	MRPS21
ENSCAFG00000011820	PRPF3
ENSCAFG00000011853	RPRD2
ENSCAFG00000011941	TARS2
ENSCAFG00000012022	ECM1
ENSCAFG00000012044	ADAMTSL4
ENSCAFG00000012050	MCL1
ENSCAFG00000012054	ENSA
ENSCAFG00000030530	GOLPH3L
ENSCAFG00000012075	HORMAD1
ENSCAFG00000012086	CTSS
ENSCAFG00000012093	CTSK
ENSCAFG00000012149	ARNT
ENSCAFG00000043639	CTXND2
ENSCAFG00000023501	SETDB1
ENSCAFG00000012285	CERS2
ENSCAFG00000012309	ANXA9
ENSCAFG00000012326	MINDY1
ENSCAFG00000012349	PRUNE1
ENSCAFG00000012381	BNIPL
ENSCAFG00000023491	C17H1orf56
ENSCAFG00000012392	CDC42SE1
ENSCAFG00000024239	MLLT11
ENSCAFG00000012427	GABPB2
ENSCAFG00000012473	SEMA6C
ENSCAFG00000024695	TNFAIP8L2
ENSCAFG00000012490	LYSMD1
ENSCAFG00000012499	SCNM1
ENSCAFG00000012517	TMOD4
ENSCAFG00000012540	VPS72
ENSCAFG00000012554	PIP5K1A
ENSCAFG00000012565	PSMD4
ENSCAFG00000012605	ZNF687
ENSCAFG00000012633	PI4KB
ENSCAFG00000012661	RFX5
ENSCAFG00000012675	SELENBP1
ENSCAFG00000012707	PSMB4
ENSCAFG00000012719	POGZ
ENSCAFG00000012729	CGN
ENSCAFG00000012737	SNX27
ENSCAFG00000043715	SNX27
ENSCAFG00000012794	CELF3
ENSCAFG00000023264	RIIAD1
ENSCAFG00000046244	ENSCAFG00000046244
ENSCAFG00000012840	OAZ3
ENSCAFG00000012856	TDRKH
ENSCAFG00000012869	LINGO4
ENSCAFG00000012884	RORC
ENSCAFG00000012906	THEM5
ENSCAFG00000046280	ENSCAFG00000046280
ENSCAFG00000012908	THEM4
ENSCAFG00000023111	ENSCAFG00000023111
ENSCAFG00000012916	S100A11
ENSCAFG00000044891	ENSCAFG00000044891
ENSCAFG00000023039	ENSCAFG00000023039
ENSCAFG00000012944	TCHHL1
ENSCAFG00000030077	ENSCAFG00000030077
ENSCAFG00000012978	RPTN
ENSCAFG00000046737	ENSCAFG00000046737
ENSCAFG00000030938	ENSCAFG00000030938
ENSCAFG00000013000	CRNN
ENSCAFG00000031466	CRCT1
ENSCAFG00000030778	C17H1orf68
ENSCAFG00000046345	KPRP
ENSCAFG00000043826	ENSCAFG00000043826
ENSCAFG00000030327	ENSCAFG00000030327
ENSCAFG00000023750	SMCP
ENSCAFG00000023728	ENSCAFG00000023728
ENSCAFG00000013016	ENSCAFG00000013016
ENSCAFG00000045980	ENSCAFG00000045980
ENSCAFG00000041817	ENSCAFG00000041817
ENSCAFG00000028853	LELP1
ENSCAFG00000024226	PRR9
ENSCAFG00000013122	MAGI3
ENSCAFG00000013347	LRIG2
ENSCAFG00000013356	SLC16A1
ENSCAFG00000045548	ENSCAFG00000045548
ENSCAFG00000013364	ENSCAFG00000013364
ENSCAFG00000013382	PPM1J
ENSCAFG00000013413	ENSCAFG00000013413
ENSCAFG00000013454	MOV10
ENSCAFG00000013477	ENSCAFG00000013477
ENSCAFG00000013597	ST7L
ENSCAFG00000013643	WNT2B
ENSCAFG00000013650	CTTNBP2NL
ENSCAFG00000013656	ENSCAFG00000013656
ENSCAFG00000029051	ENSCAFG00000029051
ENSCAFG00000013665	KCND3
ENSCAFG00000013674	DDX20
ENSCAFG00000013686	RAP1A
ENSCAFG00000013692	ADORA3
ENSCAFG00000013697	C17H1orf162
ENSCAFG00000013729	OVGP1
ENSCAFG00000023173	ENSCAFG00000023173
ENSCAFG00000032137	ENSCAFG00000032137
ENSCAFG00000046692	ENSCAFG00000046692
ENSCAFG00000002484	ENSCAFG00000002484
ENSCAFG00000002485	ENSCAFG00000002485
ENSCAFG00000002486	ENSCAFG00000002486
ENSCAFG00000002488	ENSCAFG00000002488
ENSCAFG00000002491	ENSCAFG00000002491
ENSCAFG00000002500	SLC2A1
ENSCAFG00000002505	ZNF691
ENSCAFG00000002509	ERMAP
ENSCAFG00000002512	SVBP
ENSCAFG00000002514	TMEM269
ENSCAFG00000002516	C15H1orf50
ENSCAFG00000002526	P3H1
ENSCAFG00000002540	CLDN19
ENSCAFG00000002541	YBX1
ENSCAFG00000002544	PPIH
ENSCAFG00000002549	CCDC30
ENSCAFG00000002553	PPCS
ENSCAFG00000002556	ZMYND12
ENSCAFG00000002557	RIMKLA
ENSCAFG00000002563	FOXJ3
ENSCAFG00000002568	GUCA2A
ENSCAFG00000002574	GUCA2B
ENSCAFG00000044963	ENSCAFG00000044963
ENSCAFG00000002576	HIVEP3
ENSCAFG00000002579	EDN2
ENSCAFG00000002592	SCMH1
ENSCAFG00000002600	SLFNL1
ENSCAFG00000002732	CTPS1
ENSCAFG00000002814	KCNQ4
ENSCAFG00000002827	NFYC
ENSCAFG00000002830	RIMS3
ENSCAFG00000043904	ENSCAFG00000043904
ENSCAFG00000025406	ENSCAFG00000025406
ENSCAFG00000042201	ENSCAFG00000042201
ENSCAFG00000032577	ZFP69B
ENSCAFG00000002993	SMAP2
ENSCAFG00000002997	COL9A2
ENSCAFG00000002999	ZMPSTE24
ENSCAFG00000003002	TMCO2
ENSCAFG00000003003	RLF
ENSCAFG00000003004	PPT1
ENSCAFG00000003012	ENSCAFG00000003012
ENSCAFG00000003018	MFSD2A
ENSCAFG00000003022	MYCL
ENSCAFG00000003048	TRIT1
ENSCAFG00000029263	ENSCAFG00000029263
ENSCAFG00000003031	PPIE
ENSCAFG00000030867	HPCAL4
ENSCAFG00000003068	NT5C1A
ENSCAFG00000003081	PABPC4
ENSCAFG00000003087	ENSCAFG00000003087
ENSCAFG00000003120	MACF1
ENSCAFG00000048804	NDUFS5
ENSCAFG00000003186	AKIRIN1
ENSCAFG00000003189	RHBDL2
ENSCAFG00000024932	GJA9
ENSCAFG00000030622	MYCBP
ENSCAFG00000003196	RRAGC
ENSCAFG00000003201	POU3F1
ENSCAFG00000003202	UTP11
ENSCAFG00000003210	FHL3
ENSCAFG00000003222	ENSCAFG00000003222
ENSCAFG00000003236	INPP5B
ENSCAFG00000003247	MTF1
ENSCAFG00000028619	C15H1orf122
ENSCAFG00000003253	YRDC
ENSCAFG00000003255	MANEAL
ENSCAFG00000043483	ENSCAFG00000043483
ENSCAFG00000003278	CDCA8
ENSCAFG00000032511	C15H1orf109
ENSCAFG00000003280	RSPO1
ENSCAFG00000003289	GNL2
ENSCAFG00000003298	DNALI1
ENSCAFG00000003301	SNIP1
ENSCAFG00000003302	MEAF6
ENSCAFG00000003304	ZC3H12A
ENSCAFG00000003333	GRIK3
ENSCAFG00000003376	CSF3R
ENSCAFG00000030390	MRPS15
ENSCAFG00000003380	OSCP1
ENSCAFG00000003382	LSM10
ENSCAFG00000003384	STK40
ENSCAFG00000003388	SH3D21
ENSCAFG00000030104	EVA1B
ENSCAFG00000003389	THRAP3
ENSCAFG00000023898	MAP7D1
ENSCAFG00000003521	TRAPPC3
ENSCAFG00000032454	COL8A2
ENSCAFG00000030689	ADPRHL2
ENSCAFG00000042615	TEKT2
ENSCAFG00000024682	AGO3
ENSCAFG00000003443	AGO1
ENSCAFG00000024306	AGO4
ENSCAFG00000003539	CLSPN
ENSCAFG00000003542	C15H1orf216
ENSCAFG00000003543	PSMB2
ENSCAFG00000041294	ENSCAFG00000041294
ENSCAFG00000003548	NCDN
ENSCAFG00000003557	KIAA0319L
ENSCAFG00000003583	ZMYM4
ENSCAFG00000003595	SFPQ
ENSCAFG00000003596	ZMYM1
ENSCAFG00000003599	ZMYM6
ENSCAFG00000003602	DLGAP3
ENSCAFG00000046486	ENSCAFG00000046486
ENSCAFG00000041123	ENSCAFG00000041123
ENSCAFG00000003671	HMGB4
ENSCAFG00000049007	ENSCAFG00000049007
ENSCAFG00000048780	ENSCAFG00000048780
ENSCAFG00000003679	C15H16orf87
ENSCAFG00000003680	MYLK3
ENSCAFG00000003683	ORC6
ENSCAFG00000003688	VPS35
ENSCAFG00000003704	SHCBP1
ENSCAFG00000003713	ZYG11B
ENSCAFG00000030004	COA7
ENSCAFG00000003728	SHISAL2A
ENSCAFG00000003730	ENSCAFG00000003730
ENSCAFG00000003734	TUT4
ENSCAFG00000003740	PRPF38A
ENSCAFG00000003744	ORC1
ENSCAFG00000003751	CC2D1B
ENSCAFG00000003759	ZFYVE9
ENSCAFG00000003782	BTF3L4
ENSCAFG00000029215	TXNDC12
ENSCAFG00000003789	KTI12
ENSCAFG00000003790	RAB3B
ENSCAFG00000003803	NRDC
ENSCAFG00000003849	OSBPL9
ENSCAFG00000003871	EPS15
ENSCAFG00000003888	TTC39A
ENSCAFG00000003897	RNF11
ENSCAFG00000030850	C15H1orf185
ENSCAFG00000028905	CDKN2C
ENSCAFG00000003903	FAF1
ENSCAFG00000047361	ENSCAFG00000047361
ENSCAFG00000047281	ENSCAFG00000047281
ENSCAFG00000003927	ELAVL4
ENSCAFG00000003935	AGBL4
ENSCAFG00000003941	SPATA6
ENSCAFG00000003982	SLC5A9
ENSCAFG00000024288	TRABD2B
ENSCAFG00000004030	CMPK1
ENSCAFG00000004031	STIL
ENSCAFG00000004032	TAL1
ENSCAFG00000004033	PDZK1IP1
ENSCAFG00000023824	CYP4X1
ENSCAFG00000023399	ENSCAFG00000023399
ENSCAFG00000004169	CYP4A11
ENSCAFG00000004097	CYP4B1
ENSCAFG00000004212	EFCAB14
ENSCAFG00000030726	TEX38
ENSCAFG00000004217	ATPAF1
ENSCAFG00000004221	MOB3C
ENSCAFG00000004205	MKNK1
ENSCAFG00000035770	KNCN
ENSCAFG00000004231	DMBX1
ENSCAFG00000004242	ENSCAFG00000004242
ENSCAFG00000004254	FAAH
ENSCAFG00000004259	NSUN4
ENSCAFG00000004260	ENSCAFG00000004260
ENSCAFG00000004263	LRRC41
ENSCAFG00000004272	RAD54L
ENSCAFG00000004284	LURAP1
ENSCAFG00000004294	POMGNT1
ENSCAFG00000004321	TSPAN1
ENSCAFG00000045049	P3R3URF
ENSCAFG00000004331	ENSCAFG00000004331
ENSCAFG00000046415	ENSCAFG00000046415
ENSCAFG00000004390	MAST2
ENSCAFG00000048061	ENSCAFG00000048061
ENSCAFG00000004445	IPP
ENSCAFG00000031051	TMEM69
ENSCAFG00000004466	GPBP1L1
ENSCAFG00000004490	CCDC17
ENSCAFG00000004517	NASP
ENSCAFG00000004567	PRDX1
ENSCAFG00000004573	MMACHC
ENSCAFG00000004578	ENSCAFG00000004578
ENSCAFG00000004612	MUTYH
ENSCAFG00000004603	TOE1
ENSCAFG00000004619	HPDL
ENSCAFG00000023971	ZSWIM5
ENSCAFG00000004646	UROD
ENSCAFG00000004672	HECTD3
ENSCAFG00000004681	EIF2B3
ENSCAFG00000004686	ENSCAFG00000004686
ENSCAFG00000004694	PTCH2
ENSCAFG00000030713	BTBD19
ENSCAFG00000004701	TCTEX1D4
ENSCAFG00000004713	PLK3
ENSCAFG00000004744	BEST4
ENSCAFG00000004745	RPS8
ENSCAFG00000004770	KIF2C
ENSCAFG00000004790	ARMH1
ENSCAFG00000004791	TMEM53
ENSCAFG00000004792	RNF220
ENSCAFG00000004807	ERI3
ENSCAFG00000004811	DMAP1
ENSCAFG00000004819	KLF17
ENSCAFG00000004826	SLC6A9
ENSCAFG00000004833	B4GALT2
ENSCAFG00000046547	ENSCAFG00000046547
ENSCAFG00000004854	ATP6V0B
ENSCAFG00000004862	DPH2
ENSCAFG00000004875	IPO13
ENSCAFG00000030277	ENSCAFG00000030277
ENSCAFG00000004887	ST3GAL3
ENSCAFG00000004903	KDM4A
ENSCAFG00000005069	PTPRF
ENSCAFG00000005177	HYI
ENSCAFG00000005220	SZT2
ENSCAFG00000005237	ENSCAFG00000005237
ENSCAFG00000005245	ELOVL1
ENSCAFG00000005259	CDC20
ENSCAFG00000023766	MPL
ENSCAFG00000005288	TIE1
ENSCAFG00000005313	C15H1orf210
ENSCAFG00000031642	ENSCAFG00000031642
ENSCAFG00000005314	TMEM125
ENSCAFG00000005320	CFAP57
ENSCAFG00000005336	EBNA1BP2
ENSCAFG00000005339	ENSCAFG00000005339
ENSCAFG00000032250	OR4N2
ENSCAFG00000030818	ENSCAFG00000030818
ENSCAFG00000015460	ENSCAFG00000015460
ENSCAFG00000014385	ENSCAFG00000014385
ENSCAFG00000023739	ENSCAFG00000023739
ENSCAFG00000043265	ENSCAFG00000043265
ENSCAFG00000043552	ENSCAFG00000043552
ENSCAFG00000044522	ENSCAFG00000044522
ENSCAFG00000042813	cOR11J3
ENSCAFG00000041683	ENSCAFG00000041683
ENSCAFG00000041949	COR11G5
ENSCAFG00000044423	cOR11G7
ENSCAFG00000045105	ENSCAFG00000045105
ENSCAFG00000047211	ENSCAFG00000047211
ENSCAFG00000023370	OR11H6
ENSCAFG00000046131	OR11H7
ENSCAFG00000047534	COR11G9
ENSCAFG00000023312	OR11H4
ENSCAFG00000005383	TTC5
ENSCAFG00000005384	CCNB1IP1
ENSCAFG00000005387	ENSCAFG00000005387
ENSCAFG00000005389	PARP2
ENSCAFG00000005404	TEP1
ENSCAFG00000028477	ENSCAFG00000028477
ENSCAFG00000032205	OSGEP
ENSCAFG00000032033	APEX1
ENSCAFG00000005419	PNP
ENSCAFG00000005421	ENSCAFG00000005421
ENSCAFG00000005422	ENSCAFG00000005422
ENSCAFG00000024274	RNASE12
ENSCAFG00000005424	OR6S1
ENSCAFG00000005426	RNASE4
ENSCAFG00000005427	ENSCAFG00000005427
ENSCAFG00000005429	ENSCAFG00000005429
ENSCAFG00000005430	ENSCAFG00000005430
ENSCAFG00000005431	RAC1
ENSCAFG00000005435	ENSCAFG00000005435
ENSCAFG00000005438	SLC39A2
ENSCAFG00000005461	NDRG2
ENSCAFG00000005474	TPPP2
ENSCAFG00000024269	RNASE13
ENSCAFG00000005483	ARHGEF40
ENSCAFG00000005493	ZNF219
ENSCAFG00000024620	TMEM253
ENSCAFG00000005504	ENSCAFG00000005504
ENSCAFG00000005511	RPGRIP1
ENSCAFG00000005576	SUPT16H
ENSCAFG00000005626	CHD8
ENSCAFG00000005641	RAB2B
ENSCAFG00000005647	TOX4
ENSCAFG00000005657	METTL3
ENSCAFG00000005665	KRR1
ENSCAFG00000005676	SALL2
ENSCAFG00000005679	OR4E2
ENSCAFG00000005683	ENSCAFG00000005683
ENSCAFG00000047633	ENSCAFG00000047633
ENSCAFG00000005688	PHLDA1
ENSCAFG00000005707	OSBPL8
ENSCAFG00000005694	NAP1L1
ENSCAFG00000031800	BBS10
ENSCAFG00000005712	ZDHHC17
ENSCAFG00000023594	ENSCAFG00000023594
ENSCAFG00000005718	E2F7
ENSCAFG00000007716	ENSCAFG00000007716
ENSCAFG00000005722	ENSCAFG00000005722
ENSCAFG00000005746	NAV3
ENSCAFG00000047588	ENSCAFG00000047588
ENSCAFG00000005766	SYT1
ENSCAFG00000005779	PPP1R12A
ENSCAFG00000047541	OTOGL
ENSCAFG00000005801	PTPRQ
ENSCAFG00000005805	MYF6
ENSCAFG00000005808	MYF5
ENSCAFG00000005817	LIN7A
ENSCAFG00000005820	ACSS3
ENSCAFG00000005854	PPFIA2
ENSCAFG00000023758	CCDC59
ENSCAFG00000005910	METTL25
ENSCAFG00000005914	TMTC2
ENSCAFG00000005946	SLC6A15
ENSCAFG00000029280	TSPAN19
ENSCAFG00000028967	LRRIQ1
ENSCAFG00000005972	ALX1
ENSCAFG00000023322	RASSF9
ENSCAFG00000047615	ENSCAFG00000047615
ENSCAFG00000005976	NTS
ENSCAFG00000005977	MGAT4C
ENSCAFG00000043870	ENSCAFG00000043870
ENSCAFG00000005989	ENSCAFG00000005989
ENSCAFG00000005990	C15H12orf50
ENSCAFG00000005995	C15H12orf29
ENSCAFG00000006027	CEP290
ENSCAFG00000046499	ENSCAFG00000046499
ENSCAFG00000006060	TMTC3
ENSCAFG00000006091	KITLG
ENSCAFG00000006100	DUSP6
ENSCAFG00000006105	POC1B
ENSCAFG00000006121	ATP2B1
ENSCAFG00000006134	KERA
ENSCAFG00000006129	EPYC
ENSCAFG00000006138	LUM
ENSCAFG00000006142	DCN
ENSCAFG00000006147	ENSCAFG00000006147
ENSCAFG00000006153	BTG1
ENSCAFG00000006163	EEA1
ENSCAFG00000006166	ENSCAFG00000006166
ENSCAFG00000031564	NUDT4
ENSCAFG00000006177	ENSCAFG00000006177
ENSCAFG00000030257	ENSCAFG00000030257
ENSCAFG00000006180	SOCS2
ENSCAFG00000031691	CRADD
ENSCAFG00000044086	ENSCAFG00000044086
ENSCAFG00000006200	PLXNC1
ENSCAFG00000006222	CEP83
ENSCAFG00000041732	ENSCAFG00000041732
ENSCAFG00000006227	TMCC3
ENSCAFG00000006232	NDUFA12
ENSCAFG00000006244	NR2C1
ENSCAFG00000006273	FGD6
ENSCAFG00000006331	VEZT
ENSCAFG00000006353	METAP2
ENSCAFG00000006375	USP44
ENSCAFG00000006388	NTN4
ENSCAFG00000006406	AMDHD1
ENSCAFG00000023384	CCDC38
ENSCAFG00000006412	HAL
ENSCAFG00000006440	LTA4H
ENSCAFG00000006454	ELK3
ENSCAFG00000006459	CDK17
ENSCAFG00000046308	ENSCAFG00000046308
ENSCAFG00000006472	ENSCAFG00000006472
ENSCAFG00000006494	CFAP54
ENSCAFG00000041146	ENSCAFG00000041146
ENSCAFG00000006509	NEDD1
ENSCAFG00000006529	TMPO
ENSCAFG00000006545	ENSCAFG00000006545
ENSCAFG00000006554	IKBIP
ENSCAFG00000006556	APAF1
ENSCAFG00000047898	ENSCAFG00000047898
ENSCAFG00000006596	ANKS1B
ENSCAFG00000023676	ENSCAFG00000023676
ENSCAFG00000046952	FAM71C
ENSCAFG00000023440	ENSCAFG00000023440
ENSCAFG00000046137	ENSCAFG00000046137
ENSCAFG00000006703	UHRF1BP1L
ENSCAFG00000006719	ACTR6
ENSCAFG00000006734	ENSCAFG00000006734
ENSCAFG00000006752	SCYL2
ENSCAFG00000006786	SLC17A8
ENSCAFG00000006835	NR1H4
ENSCAFG00000044361	ENSCAFG00000044361
ENSCAFG00000048315	ENSCAFG00000048315
ENSCAFG00000006883	GAS2L3
ENSCAFG00000006923	ANO4
ENSCAFG00000041510	ENSCAFG00000041510
ENSCAFG00000006942	SLC5A8
ENSCAFG00000006964	UTP20
ENSCAFG00000006992	ARL1
ENSCAFG00000007012	SPIC
ENSCAFG00000007134	MYBPC1
ENSCAFG00000007248	GNPTAB
ENSCAFG00000007257	DRAM1
ENSCAFG00000044652	ENSCAFG00000044652
ENSCAFG00000007270	ENSCAFG00000007270
ENSCAFG00000007282	NUP37
ENSCAFG00000007291	PARPBP
ENSCAFG00000007297	PMCH
ENSCAFG00000007304	IGF1
ENSCAFG00000007310	PAH
ENSCAFG00000007324	ASCL1
ENSCAFG00000007334	STAB2
ENSCAFG00000007372	NT5DC3
ENSCAFG00000007401	ENSCAFG00000007401
ENSCAFG00000007427	HSP90B1
ENSCAFG00000030535	C15H12orf73
ENSCAFG00000007442	TDG
ENSCAFG00000007456	GLT8D2
ENSCAFG00000007476	HCFC2
ENSCAFG00000029177	NFYB
ENSCAFG00000007525	SMARCA5
ENSCAFG00000041853	ENSCAFG00000041853
ENSCAFG00000031944	GYPA
ENSCAFG00000007557	HHIP
ENSCAFG00000007566	ANAPC10
ENSCAFG00000007597	ABCE1
ENSCAFG00000007629	OTUD4
ENSCAFG00000007659	SMAD1
ENSCAFG00000007682	MMAA
ENSCAFG00000007698	ZNF827
ENSCAFG00000005721	ENSCAFG00000005721
ENSCAFG00000007738	LSM6
ENSCAFG00000007747	SLC10A7
ENSCAFG00000007756	POU4F2
ENSCAFG00000007765	TTC29
ENSCAFG00000042087	ENSCAFG00000042087
ENSCAFG00000041889	ENSCAFG00000041889
ENSCAFG00000007768	EDNRA
ENSCAFG00000007779	PRMT9
ENSCAFG00000007773	TMEM184C
ENSCAFG00000007789	ARHGAP10
ENSCAFG00000007813	NR3C2
ENSCAFG00000007842	IQCM
ENSCAFG00000007865	ENSCAFG00000007865
ENSCAFG00000007870	DCLK2
ENSCAFG00000007907	LRBA
ENSCAFG00000010653	ENSCAFG00000010653
ENSCAFG00000007960	MAB21L2
ENSCAFG00000045520	ENSCAFG00000045520
ENSCAFG00000007990	RPS3A
ENSCAFG00000008019	SH3D19
ENSCAFG00000047568	ENSCAFG00000047568
ENSCAFG00000023141	PRSS48
ENSCAFG00000041505	ENSCAFG00000041505
ENSCAFG00000008071	FAM160A1
ENSCAFG00000024413	ENSCAFG00000024413
ENSCAFG00000008088	GATB
ENSCAFG00000049458	ENSCAFG00000049458
ENSCAFG00000032283	ENSCAFG00000032283
ENSCAFG00000008141	FBXW7
ENSCAFG00000008160	ENSCAFG00000008160
ENSCAFG00000008164	TMEM154
ENSCAFG00000008168	TIGD4
ENSCAFG00000008185	ARFIP1
ENSCAFG00000049351	ENSCAFG00000049351
ENSCAFG00000008214	FHDC1
ENSCAFG00000028627	ENSCAFG00000028627
ENSCAFG00000008268	MND1
ENSCAFG00000008273	ENSCAFG00000008273
ENSCAFG00000008287	ENSCAFG00000008287
ENSCAFG00000008317	TMEM131L
ENSCAFG00000008351	TLR2
ENSCAFG00000042857	RNF175
ENSCAFG00000008353	SFRP2
ENSCAFG00000008359	DCHS2
ENSCAFG00000008399	PLRG1
ENSCAFG00000008424	FGB
ENSCAFG00000023178	FGA
ENSCAFG00000008440	FGG
ENSCAFG00000048796	ENSCAFG00000048796
ENSCAFG00000030403	LRAT
ENSCAFG00000008473	RBM46
ENSCAFG00000008476	NPY2R
ENSCAFG00000008484	MAP9
ENSCAFG00000008527	GUCY1A1
ENSCAFG00000008566	GUCY1B1
ENSCAFG00000008583	ASIC5
ENSCAFG00000008591	TDO2
ENSCAFG00000008602	CTSO
ENSCAFG00000008612	PDGFC
ENSCAFG00000008617	GLRB
ENSCAFG00000008653	GRIA2
ENSCAFG00000032756	GASK1B
ENSCAFG00000008669	TMEM144
ENSCAFG00000008672	RXFP1
ENSCAFG00000032202	C15H4orf46
ENSCAFG00000008681	ETFDH
ENSCAFG00000008691	PPID
ENSCAFG00000008700	FNIP2
ENSCAFG00000008705	C15H4orf45
ENSCAFG00000008719	RAPGEF2
ENSCAFG00000008759	FSTL5
ENSCAFG00000042938	ENSCAFG00000042938
ENSCAFG00000008791	NPY1R
ENSCAFG00000029438	NPY5R
ENSCAFG00000008799	TMA16
ENSCAFG00000008804	MARCH1
ENSCAFG00000031670	SMIM31
ENSCAFG00000047328	ENSCAFG00000047328
ENSCAFG00000008810	TMEM192
ENSCAFG00000008844	KLHL2
ENSCAFG00000047802	MSMO1
ENSCAFG00000008861	CPE
ENSCAFG00000008883	TLL1
ENSCAFG00000008936	SPOCK3
ENSCAFG00000008973	ANXA10
ENSCAFG00000009003	DDX60
ENSCAFG00000031378	ENSCAFG00000031378
ENSCAFG00000009013	BTC
ENSCAFG00000000460	LAPTM4B
ENSCAFG00000013852	MATN2
ENSCAFG00000031952	ENSCAFG00000031952
ENSCAFG00000047839	ENSCAFG00000047839
ENSCAFG00000030250	RIDA
ENSCAFG00000000469	POP1
ENSCAFG00000000480	NIPAL2
ENSCAFG00000000488	KCNS2
ENSCAFG00000000484	STK3
ENSCAFG00000000493	OSR2
ENSCAFG00000000507	VPS13B
ENSCAFG00000048653	ENSCAFG00000048653
ENSCAFG00000046442	ENSCAFG00000046442
ENSCAFG00000000529	RGS22
ENSCAFG00000000544	FBXO43
ENSCAFG00000044359	ENSCAFG00000044359
ENSCAFG00000031661	ENSCAFG00000031661
ENSCAFG00000000555	RNF19A
ENSCAFG00000000563	SNX31
ENSCAFG00000043864	ENSCAFG00000043864
ENSCAFG00000000567	PABPC1
ENSCAFG00000000580	ENSCAFG00000000580
ENSCAFG00000000584	ZNF706
ENSCAFG00000000587	GRHL2
ENSCAFG00000030111	NCALD
ENSCAFG00000025578	ENSCAFG00000025578
ENSCAFG00000000602	RRM2B
ENSCAFG00000000619	UBR5
ENSCAFG00000000632	ENSCAFG00000000632
ENSCAFG00000000634	ENSCAFG00000000634
ENSCAFG00000030644	ODF1
ENSCAFG00000000638	KLF10
ENSCAFG00000000643	AZIN1
ENSCAFG00000000646	ENSCAFG00000000646
ENSCAFG00000000649	ATP6V1C1
ENSCAFG00000032147	BAALC
ENSCAFG00000045827	ENSCAFG00000045827
ENSCAFG00000028968	SLC25A32
ENSCAFG00000000653	ENSCAFG00000000653
ENSCAFG00000000654	FZD6
ENSCAFG00000000656	CTHRC1
ENSCAFG00000000663	DCAF13
ENSCAFG00000000670	RIMS2
ENSCAFG00000000675	DCSTAMP
ENSCAFG00000000676	DPYS
ENSCAFG00000000677	LRP12
ENSCAFG00000000678	ZFPM2
ENSCAFG00000000680	OXR1
ENSCAFG00000000682	ABRA
ENSCAFG00000000683	ENSCAFG00000000683
ENSCAFG00000000693	ANGPT1
ENSCAFG00000000696	RSPO2
ENSCAFG00000000702	EIF3E
ENSCAFG00000000713	EMC2
ENSCAFG00000041961	ENSCAFG00000041961
ENSCAFG00000000716	TMEM74
ENSCAFG00000000717	TRHR
ENSCAFG00000000719	NUDCD1
ENSCAFG00000047970	ENSCAFG00000047970
ENSCAFG00000024786	PKHD1L1
ENSCAFG00000000738	EBAG9
ENSCAFG00000000741	SYBU
ENSCAFG00000000743	ENSCAFG00000000743
ENSCAFG00000000744	KCNV1
ENSCAFG00000043478	ENSCAFG00000043478
ENSCAFG00000000749	ENSCAFG00000000749
ENSCAFG00000028960	ENSCAFG00000028960
ENSCAFG00000000786	CSMD3
ENSCAFG00000000798	ENSCAFG00000000798
ENSCAFG00000000810	TRPS1
ENSCAFG00000042364	ENSCAFG00000042364
ENSCAFG00000000816	EIF3H
ENSCAFG00000000821	UTP23
ENSCAFG00000000822	RAD21
ENSCAFG00000000825	SLC30A8
ENSCAFG00000032555	ENSCAFG00000032555
ENSCAFG00000000826	MED30
ENSCAFG00000000831	EXT1
ENSCAFG00000000833	SAMD12
ENSCAFG00000000834	TNFRSF11B
ENSCAFG00000000835	ENSCAFG00000000835
ENSCAFG00000031108	COLEC10
ENSCAFG00000000839	MAL2
